-0.1252015320337729, 0.7153511330483059, -0.0291918640978762, -0.2120144677411101, 0.36760449753670704, -0.4930933690659004, 0.47645937020043655, -0.2437510037573681, -0.5265638943552993, -0.5378335205409742
0.504532696301891, -0.23982220057240272, -0.13044956135372576, -0.3304295620782903, -0.38286010919550456, 0.9802571216202655, -0.39918307535324665, -0.5619979090840811, -0.3686577036559262, 0.12584486659140726
-0.13874332881936538, -0.04395736673735368, 0.09199820393096188, 0.036202329369648026, -0.5022902590717883, 0.3600776856093453, 0.8521039242531665, -0.33051861147075384, -0.17967090238588213, 0.07819547627624987
-0.14500756984759347, -0.2925711781734263, 0.5471726548447963, -0.14331631957206364, 0.2664599241320664, 0.5102425647420483, 0.09334225134397613, -0.42048320220114604, -0.251643769544465, -0.10680904105779145
-0.30449546633134633, -0.1785992670920129, -0.23622315680737582, -0.2041374924210287, -0.020281018833803375, -0.120206969785067, -0.03672285809473992, 0.2425454368326, 0.949036778935654, -0.4171081032348024
0.2387152321805176, 0.47732553083929374, 0.24224664436368695, -0.25544704588513784, 0.2658311369873571, 0.2133140748847878, -0.10513437458192862, 0.3287799637768727, -0.22261838755149704, -0.4858397624756191
0.7849043830366147, 0.2113259335791058, 0.11175846552031363, 0.003818872449662543, -0.43589826487329697, -0.24398347903025966, 0.39340604742991586, 0.02229626323803257, 0.23948564809907283, -0.4016173475936008
-0.1825262879750174, -0.16649925524670028, -0.49921515451214804, -0.18429077212404185, 0.5833958430830942, 0.1152764520361746, -0.11704144506802344, 0.11928980573894003, -0.19123075875820295, 0.6551496163494492
-0.1812848330633392, 0.6707445894555437, 0.27589460858973924, -0.5610090977420296, -0.4241602737376851, 0.3016809985732437, -0.06118037584017592, -0.09991336759950253, 0.04925831456174848, 0.04664103845290155
-0.3464429713461612, 0.04805350125896031, -0.12327976209166193, -0.2756921890596631, 0.38856348308018296, -0.03371143060869954, -0.32303352617259895, -0.3668011835148565, 0.6215434709726724, 0.24509896998150393
